"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-16","0.07","0.7",,"13","-10"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-17","0.00","0.0",,"-2","-9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-18","0.00","0.0",,"1","-22"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-19","0.00","0.0",,"3","-21"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-20","0.02","0.2",,"26","-17"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-21","0.00","0.0",,"30","6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-22","0.15","1.5",,"23","12"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-23","0.02","0.2",,"32","21"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-24","0.45","0.0",,"43","18"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-25","0.13","0.0",,"45","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-26","0.00","0.0",,"24","19"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-27","0.00","0.0",,"5","-2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-28","0.00","0.0",,"18","-9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-29","0.05","0.5",,"28","-2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-30","0.06","0.2",,"42","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-01-31","0.00","0.0",,"27","11"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-01","0.00","0.0",,"9","-2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-02","0.00","0.0",,"23","2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-03","0.24","1.0",,"38","14"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-04","0.00","0.0",,"34","21"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-05","0.33","0.0",,"36","9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-06","0.56","1.0",,"36","32"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-07","0.00","0.0",,"28","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-08","0.00","0.0",,"19","3"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-09","0.23","2.3",,"27","9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-10","0.00","0.0",,"19","4"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-11","0.00","0.0",,"4","-9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-12","0.00","0.0",,"24","-7"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-13","0.30","3.0",,"25","15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-14","0.20","2.0",,"17","14"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-15","0.00","0.0",,"13","-3"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-16","0.00","0.0",,"13","-6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-17","0.20","2.0",,"23","-2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-18","0.16","0.0",,"28","18"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-19","0.00","0.0",,"25","19"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-20","0.00","0.0",,"21","13"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-21","0.00","0.0",,"21","1"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-22","0.22","2.2",,"30","-2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-23","0.10","1.0",,"27","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-24","0.05","0.5",,"30","23"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-25","0.02","0.2",,"23","17"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-26","0.01","0.1",,"25","7"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-27","0.24","2.4",,"30","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-02-28","0.00","0.0",,"14","1"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-01","0.32","3.2",,"26","-2"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-02","0.75","7.5",,"9","7"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-03","0.00","0.0",,"1","-15"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-04","0.00","0.0",,"4","-33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-05","0.60","6.0",,"21","-14"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-06","0.02","0.2",,"23","16"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-07","0.02","0.2",,"29","9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-08","0.00","0.0",,"15","4"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-09","0.00","0.0",,"23","-9"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-10","0.00","0.0",,"27","-3"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-11","0.00","0.0",,"31","0"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-12","0.00","0.0",,"37","22"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-13","0.00","0.0",,"41","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-14","0.00","0.0",,"21","5"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-15","0.00","0.0",,"27","-1"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-16","0.18","1.5",,"34","7"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-17","0.20","0.0",,"36","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-18","0.00","0.0",,"32","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-19","0.00","0.0",,"38","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-20","0.27","0.0",,"42","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-21","0.00","0.0",,"46","34"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-22","0.00","0.0",,"53","32"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-23","0.01","0.0",,"57","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-24","0.00","0.0",,"48","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-25","0.05","0.0",,"48","27"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-26","0.39","3.5",,"42","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-27","0.02","0.2",,"35","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-28","0.00","0.0",,"38","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-29","0.00","0.0",,"46","31"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-30","0.05","0.0",,"49","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-03-31","0.18","0.0",,"53","42"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-01","0.00","0.0",,"43","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-02","0.05","0.5",,"38","30"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-03","0.00","0.0",,"40","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-04","0.01","0.1",,"43","28"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-05","0.00","0.0",,"32","21"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-06","0.00","0.0",,"42","20"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-07","0.00","0.0",,"46","21"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-08","0.35","3.5",,"42","24"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-09","0.55","5.5",,"33","29"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-10","0.00","0.0",,"31","23"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-11","0.00","0.0",,"48","6"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-12","0.00","0.0",,"43","36"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-13","0.65","0.0",,"56","27"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-14","0.33","0.0",,"60","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-15","0.17","0.0",,"54","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-16","0.00","0.0",,"61","32"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-17","0.08","0.0",,"54","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-18","0.09","0.0",,"69","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-19","0.03","0.0",,"63","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-20","0.17","0.0",,"65","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-21","0.19","0.0",,"59","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-22","0.29","0.0",,"52","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-23","0.00","0.0",,"52","32"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-24","0.00","0.0",,"63","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-25","0.00","0.0",,"59","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-26","0.00","0.0",,"68","38"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-27","0.00","0.0",,"79","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-28","0.42","0.0",,"66","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-29","0.24","0.0",,"51","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-04-30","0.05","0.0",,"53","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-01","0.02","0.0",,"58","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-02","0.00","0.0",,"61","36"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-03","0.00","0.0",,"59","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-04","0.00","0.0",,"61","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-05","0.00","0.0",,"68","38"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-06","0.04","0.0",,"62","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-07","0.00","0.0",,"62","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-08","0.00","0.0",,"67","48"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-09","0.01","0.0",,"71","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-10","0.24","0.0",,"62","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-11","0.03","0.0",,"52","42"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-12","0.07","0.0",,"52","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-13","0.04","0.0",,"56","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-14","0.00","0.0",,"61","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-15","0.75","0.0",,"50","42"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-16","0.00","0.0",,"55","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-17","0.00","0.0",,"69","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-18","0.00","0.0",,"65","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-19","0.10","0.0",,"73","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-20","1.93","0.0",,"60","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-21","0.00","0.0",,"69","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-22","0.00","0.0",,"70","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-23","0.06","0.0",,"75","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-24","0.00","0.0",,"66","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-25","0.00","0.0",,"61","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-26","0.00","0.0",,"72","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-27","0.00","0.0",,"73","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-28","0.00","0.0",,"75","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-29","0.00","0.0",,"71","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-30","0.00","0.0",,"71","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-05-31","0.00","0.0",,"74","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-01","0.00","0.0",,"77","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-02","0.14","0.0",,"81","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-03","0.00","0.0",,"69","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-04","0.21","0.0",,"77","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-05","0.00","0.0",,"69","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-06","0.16","0.0",,"69","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-07","0.00","0.0",,"75","60"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-08","0.00","0.0",,"73","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-09","0.00","0.0",,"69","53"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-10","0.42","0.0",,"77","42"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-11","0.01","0.0",,"79","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-12","0.00","0.0",,"75","63"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-13","0.00","0.0",,"77","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-14","0.00","0.0",,"81","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-15","0.00","0.0",,"83","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-16","0.23","0.0",,"84","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-17","0.02","0.0",,"76","61"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-18","0.02","0.0",,"78","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-19","0.00","0.0",,"78","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-20","0.00","0.0",,"84","56"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-21","0.00","0.0",,"90","66"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-22","0.00","0.0",,"89","63"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-23","0.00","0.0",,"89","66"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-24","0.24","0.0",,"84","66"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-25","0.90","0.0",,"69","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-26","0.00","0.0",,"69","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-27","0.00","0.0",,"72","48"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-28","0.00","0.0",,"73","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-29","0.00","0.0",,"74","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-06-30","0.01","0.0",,"69","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-01","0.21","0.0",,"63","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-02","0.01","0.0",,"69","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-03","0.00","0.0",,"67","50"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-04","0.00","0.0",,"72","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-05","0.00","0.0",,"82","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-06","0.00","0.0",,"73","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-07","0.24","0.0",,"79","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-08","0.55","0.0",,"86","64"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-09","0.00","0.0",,"83","69"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-10","0.00","0.0",,"81","67"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-11","0.09","0.0",,"81","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-12","0.00","0.0",,"78","63"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-13","0.00","0.0",,"85","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-14","0.71","0.0",,"89","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-15","0.00","0.0",,"73","64"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-16","0.38","0.0",,"80","60"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-17","0.00","0.0",,"81","63"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-18","0.00","0.0",,"82","64"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-19","0.00","0.0",,"86","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-20","0.00","0.0",,"83","66"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-21","0.18","0.0",,"77","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-22","0.75","0.0",,"73","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-23","0.10","0.0",,"80","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-24","0.00","0.0",,"80","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-25","0.00","0.0",,"86","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-26","0.53","0.0",,"86","68"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-27","0.00","0.0",,"81","65"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-28","0.18","0.0",,"83","61"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-29","0.00","0.0",,"84","68"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-30","0.00","0.0",,"84","67"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-07-31","0.00","0.0",,"87","66"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-01","0.56","0.0",,"80","67"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-02","0.00","0.0",,"85","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-03","0.00","0.0",,"90","67"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-04","0.00","0.0",,"93","71"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-05","0.00","0.0",,"86","67"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-06","0.00","0.0",,"86","60"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-07","0.00","0.0",,"82","63"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-08","0.04","0.0",,"80","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-09","0.35","0.0",,"78","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-10","0.12","0.0",,"76","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-11","0.08","0.0",,"75","61"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-12","0.00","0.0",,"76","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-13","0.00","0.0",,"83","60"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-14","0.00","0.0",,"85","62"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-15","0.00","0.0",,"94","67"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-16","0.00","0.0",,"91","72"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-17","1.94","0.0",,"87","65"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-18","0.06","0.0",,"70","64"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-19","0.00","0.0",,"83","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-20","0.00","0.0",,"86","60"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-21","0.83","0.0",,"87","63"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-22","0.00","0.0",,"82","66"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-23","0.56","0.0",,"72","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-24","0.00","0.0",,"74","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-25","0.00","0.0",,"74","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-26","0.00","0.0",,"73","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-27","0.00","0.0",,"77","59"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-28","0.00","0.0",,"67","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-29","0.31","0.0",,"77","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-30","0.00","0.0",,"66","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-08-31","0.33","0.0",,"75","43"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-01","0.00","0.0",,"65","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-02","0.00","0.0",,"62","41"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-03","0.05","0.0",,"70","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-04","0.00","0.0",,"76","57"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-05","0.00","0.0",,"62","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-06","0.11","0.0",,"63","37"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-07","0.42","0.0",,"58","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-08","0.00","0.0",,"59","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-09","0.00","0.0",,"61","38"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-10","0.00","0.0",,"67","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-11","0.00","0.0",,"73","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-12","0.38","0.0",,"63","48"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-13","0.01","0.0",,"72","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-14","0.37","0.0",,"72","46"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-15","0.01","0.0",,"68","58"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-16","0.00","0.0",,"58","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-17","0.04","0.0",,"61","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-18","0.08","0.0",,"67","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-19","0.08","0.0",,"73","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-20","0.84","0.0",,"60","54"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-21","1.49","0.0",,"67","51"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-22","0.05","0.0",,"63","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-23","0.00","0.0",,"62","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-24","0.15","0.0",,"63","49"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-25","0.00","0.0",,"60","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-26","0.00","0.0",,"69","39"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-27","0.98","0.0",,"66","55"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-28","0.02","0.0",,"58","38"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-29","0.00","0.0",,"56","44"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-09-30","0.00","0.0",,"58","32"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-01","0.00","0.0",,"55","38"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-02","0.00","0.0",,"57","35"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-03","0.00","0.0",,"60","31"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-04","0.00","0.0",,"61","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-05","0.14","0.0",,"57","36"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-06","0.00","0.0",,"50","33"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-07","0.00","0.0",,"52","27"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-08","0.00","0.0",,"53","25"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-09","0.00","0.0",,"57","43"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-10","0.00","0.0",,"62","40"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-11","0.00","0.0",,"71","45"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-12","0.00","0.0",,"78","47"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-13","0.05","0.0",,"75","52"
"CA007027320","MONTREAL ST HUBERT A, QC CA","1938-10-14","0.00","0.0",,"70","53"
